006_0007;0.60952381;0.657343972;0.663519579;0.613484508;0.776223776;0.472582254;0.29934158;0.532325661;0.93902439;0.25370362;0.293475199;0.393483846;6
006_0008;0.571428571;0.608135535;0.653639947;0.580391958;0.755244755;0.463760592;0.270473225;0.524054451;0.932926829;0.271908209;0.27231069;0.425600565;6
007_0002;0.40952381;0.461890188;0.636779262;0.498084557;0.636363636;0.523514415;0.313653139;0.58048271;0.780487805;0.339884751;0.343292996;0.432743135;7
007_0003;0.438095238;0.466349521;0.639431908;0.503814719;0.664335664;0.511191364;0.291551191;0.570701571;0.798780488;0.326331178;0.343477834;0.418850435;7
007_0004;0.39047619;0.424343421;0.631931793;0.489247417;0.629370629;0.498243342;0.358496445;0.559599477;0.792682927;0.324837963;0.356012397;0.42038367;7
007_0005;0.4;0.423862698;0.621857505;0.472852537;0.615384615;0.493129308;0.552129508;0.55256634;0.774390244;0.324463773;0.375779676;0.413713879;7
007_0006;0.447619048;0.454679158;0.625697123;0.489275941;0.657342657;0.508338561;0.276927889;0.569468596;0.792682927;0.332981947;0.341381548;0.430830378;7
007_0007;0.371428571;0.401742836;0.614097274;0.437657359;0.587412587;0.502952069;0.337606987;0.555420756;0.768292683;0.345608428;0.344091932;0.442992169;7
007_0008;0.361904762;0.396182343;0.615201612;0.447458133;0.58041958;0.498243342;0.345895986;0.551151749;0.762195122;0.342756544;0.34052327;0.435627879;7
008_0002;0.40952381;0.536923873;0.678959459;0.553037917;0.552447552;0.791242877;0.749110101;0.80992564;0.737804878;0.580806177;0.239898742;0.681192684;8
008_0003;0.40952381;0.516900996;0.674704174;0.542637866;0.552447552;0.780543429;0.736252964;0.802321525;0.737804878;0.582390429;0.223629964;0.690383933;8
008_0004;0.419047619;0.526993818;0.672557421;0.546240241;0.552447552;0.78858034;0.745758348;0.809712586;0.737804878;0.583519681;0.22787772;0.689888205;8
008_0005;0.419047619;0.529790301;0.677897468;0.552137992;0.545454545;0.789307293;0.766557996;0.812478973;0.731707317;0.587344596;0.233995453;0.693211458;8
008_0006;0.419047619;0.538498095;0.68419634;0.55916796;0.545454545;0.795101233;0.761723705;0.816515537;0.725609756;0.595593278;0.234260611;0.701504772;8
008_0007;0.657142857;0.671745119;0.674145381;0.633146362;0.657342657;0.822349038;0.675603851;0.833944651;0.75;0.576942523;0.220765873;0.684426535;8
008_0008;0.666666667;0.689054952;0.694191924;0.649494007;0.643356643;0.833251663;0.691964201;0.843704958;0.719512195;0.601109202;0.234039612;0.703857598;8
009_0002;0.247619048;0.274038851;0.570989045;0.38281263;0.482517483;0.349299927;0.606131896;0.450025055;0.676829268;0.289598825;0.413744261;0.406330703;9
009_0003;0.247619048;0.301537066;0.58514747;0.398407208;0.475524476;0.377257888;0.629441656;0.478502249;0.664634146;0.311522218;0.439273551;0.431147628;9
009_0004;0.333333333;0.326034759;0.595458202;0.415981743;0.524475524;0.424870459;0.660821445;0.505932126;0.701219512;0.345253017;0.48195282;0.44737269;9
009_0005;0.39047619;0.337177945;0.579474677;0.400777988;0.531468531;0.413502818;0.642878385;0.489686467;0.68902439;0.338802609;0.602454714;0.443018306;9
009_0006;0.438095238;0.344067984;0.574424348;0.391803114;0.566433566;0.415203307;0.626028604;0.481882523;0.701219512;0.347027032;0.558500734;0.445675233;9
009_0007;0.59047619;0.474725049;0.637989756;0.512310206;0.615384615;0.498606907;0.690510354;0.56554282;0.640243902;0.414486231;0.708053705;0.518107514;9
009_0008;0.60952381;0.470332515;0.623958559;0.497184232;0.636363636;0.493862664;0.680798217;0.557290803;0.652439024;0.410816995;0.695868975;0.512390892;9
010_0002;0.342857143;0.591666673;0.728708663;0.615819379;0.839160839;0.712268367;0.16801475;0.748638805;0.646341463;0.657612863;0.325405331;0.747931152;10
010_0003;0.342857143;0.588397663;0.719805569;0.610552493;0.839160839;0.714391168;0.161090689;0.751611882;0.646341463;0.660646019;0.30765344;0.751430359;10
010_0004;0.314285714;0.554411783;0.704690465;0.58291797;0.811188811;0.723350662;0.19080191;0.755999948;0.62195122;0.655583701;0.353502812;0.747707631;10
010_0005;0.314285714;0.551337738;0.703420719;0.580183625;0.818181818;0.706133476;0.200338456;0.728470506;0.62195122;0.646792724;0.383496901;0.734613127;10
010_0006;0.314285714;0.549795166;0.707015724;0.582421349;0.811188811;0.713860998;0.199773905;0.740705389;0.615853659;0.649051829;0.43445875;0.739728955;10
010_0007;0.333333333;0.581444062;0.724096128;0.604631977;0.839160839;0.693990194;0.199773905;0.715700378;0.658536585;0.646586997;0.331020206;0.730550341;10
010_0008;0.333333333;0.599950328;0.741152262;0.628295665;0.839160839;0.696976029;0.194876388;0.719579937;0.658536585;0.645145248;0.331519744;0.730516847;10
011_0002;0.285714286;0.782075766;0.894347069;0.869856393;0.587412587;0.923988265;0.786967605;0.923061463;0.469512195;0.801765095;0.920766506;0.899314064;11
011_0003;0.276190476;0.769814921;0.889396742;0.861108991;0.58041958;0.923148735;0.800215932;0.923881416;0.469512195;0.801426883;0.910363926;0.897931743;11
011_0004;0.257142857;0.746525335;0.885531269;0.850987679;0.552447552;0.919572883;0.822789416;0.926571929;0.445121951;0.79514608;0.932506687;0.899347993;11
011_0005;0.257142857;0.744752385;0.884191043;0.850441383;0.552447552;0.912594832;0.814843547;0.920671967;0.43902439;0.788132492;0.94235471;0.896735927;11
011_0006;0.257142857;0.747115482;0.885937554;0.854157665;0.545454545;0.917041048;0.825944728;0.926763421;0.432926829;0.790533813;0.948289588;0.9005674;11
011_0007;0.257142857;0.741195125;0.880827973;0.847771708;0.545454545;0.912807007;0.826436679;0.92335564;0.43902439;0.787273244;0.931007164;0.895024206;11
011_0008;0.257142857;0.741195125;0.880079382;0.847862818;0.545454545;0.916195676;0.821528941;0.925515121;0.432926829;0.788304238;0.937297473;0.897317245;11
012_0002;0.580952381;0.615875908;0.710817082;0.6257954;0.867132867;0.436802884;0.677359638;0.479548542;0.798780488;0.320323923;0.728310479;0.400306717;12
012_0003;0.628571429;0.586209527;0.6954177;0.608532728;0.853146853;0.394839874;0.701123785;0.452274973;0.792682927;0.286711557;0.744559713;0.368297575;12
012_0004;0.59047619;0.609196095;0.659118493;0.596557282;0.839160839;0.484999814;0.685244061;0.509911293;0.774390244;0.381694023;0.696466001;0.45699723;12
012_0005;0.6;0.590578751;0.623622927;0.563009874;0.818181818;0.496057152;0.702924132;0.524612559;0.756097561;0.393308685;0.720811254;0.469064394;12
012_0006;0.580952381;0.592028928;0.657674933;0.576391117;0.839160839;0.475996258;0.678209301;0.504236189;0.774390244;0.372448998;0.692212812;0.450068894;12
012_0007;0.638095238;0.577385121;0.694465649;0.600364549;0.839160839;0.406641712;0.702736623;0.466999727;0.774390244;0.299725796;0.75404906;0.390282337;12
012_0008;0.647619048;0.585844148;0.691167434;0.608819052;0.846153846;0.403174789;0.696297207;0.461886674;0.780487805;0.293683583;0.745160912;0.382410865;12
013_0002;0.142857143;0.487274037;0.741603534;0.609366953;0.741258741;0.552113698;0.237795513;0.615943257;0.597560976;0.498813645;0.306078873;0.60870819;13
013_0003;0.142857143;0.485559442;0.741196237;0.610827272;0.734265734;0.557746158;0.229712564;0.620872346;0.591463415;0.502948028;0.297600071;0.612397286;13
013_0004;0.152380952;0.437625481;0.704705063;0.554134391;0.685314685;0.533538134;0.261333426;0.594090767;0.536585366;0.480895608;0.342177785;0.586034196;13
013_0005;0.142857143;0.432920705;0.7075576;0.556065197;0.678321678;0.531821581;0.271386066;0.5924246;0.530487805;0.479823376;0.387309468;0.58396004;13
013_0006;0.152380952;0.437625481;0.703983466;0.553537075;0.692307692;0.547102016;0.266668767;0.606007543;0.542682927;0.494910115;0.380485655;0.599313906;13
013_0007;0.20952381;0.429126115;0.679225296;0.516808759;0.629370629;0.52733592;0.317634842;0.578325299;0.469512195;0.457361148;0.601533731;0.553902191;13
013_0008;0.2;0.424823695;0.679326992;0.516700736;0.636363636;0.530789342;0.30315788;0.582642885;0.475609756;0.459594636;0.644294516;0.556763027;13
014_0002;0.285714286;0.535740603;0.711324141;0.5812006;0.51048951;0.620328767;0.745700865;0.666813844;0.402439024;0.530354576;0.825736976;0.637183272;14
014_0003;0.276190476;0.523782207;0.705452798;0.570829305;0.51048951;0.60942698;0.729503956;0.652265153;0.396341463;0.522689328;0.833454058;0.630160196;14
014_0004;0.304761905;0.566563794;0.730238309;0.610636503;0.538461538;0.631063943;0.733926199;0.67217703;0.420731707;0.543237284;0.833376299;0.650720945;14
014_0005;0.304761905;0.569192133;0.733623103;0.616090198;0.538461538;0.634312055;0.743403718;0.67677901;0.420731707;0.545637686;0.839780957;0.653942521;14
014_0006;0.285714286;0.538891034;0.718246161;0.5877263;0.517482517;0.615504559;0.744940975;0.659982971;0.408536585;0.528878654;0.826994036;0.635204218;14
014_0007;0.304761905;0.54124352;0.711633308;0.585570927;0.552447552;0.632542188;0.725750035;0.675758205;0.432926829;0.548028744;0.824366237;0.656404704;14
014_0008;0.295238095;0.521362405;0.696634802;0.566414228;0.545454545;0.622428972;0.730933962;0.665169456;0.426829268;0.539860813;0.828627313;0.648447123;14
015_0002;0.39047619;0.621799362;0.794525365;0.703301833;0.531468531;0.742514343;0.699400339;0.747188526;0.93902439;0.304883324;0.34265607;0.356659991;15
015_0003;0.438095238;0.677236697;0.799226163;0.71936561;0.559440559;0.834173557;0.699474494;0.815254868;0.932926829;0.314990415;0.335940089;0.376552216;15
015_0004;0.39047619;0.631107035;0.788018496;0.696072305;0.524475524;0.807288052;0.709758381;0.794261404;0.920731707;0.342398667;0.315540337;0.408700735;15
015_0005;0.380952381;0.626295956;0.7915391;0.696292249;0.517482517;0.804911675;0.723603348;0.793257195;0.914634146;0.349145907;0.324935944;0.405704946;15
015_0006;0.571428571;0.792209447;0.822399991;0.768731645;0.636363636;0.991972803;0.77368346;0.945461298;0.945121951;0.26886963;0.346709205;0.360094326;15
015_0007;0.552380952;0.783490262;0.822427366;0.767017206;0.622377622;0.997461253;0.79340889;0.950613034;0.93902439;0.275775562;0.357688857;0.346991491;15
015_0008;0.504761905;0.733135003;0.815106607;0.746487344;0.594405594;0.983290977;0.793555055;0.935546007;0.920731707;0.300922384;0.372638909;0.364345248;15
016_0002;0.361904762;0.562412117;0.729895216;0.608752335;0.377622378;0.668834029;0.805114172;0.744225183;0.542682927;0.740973806;0.871294715;0.845759925;16
016_0003;0.371428571;0.566563794;0.732873327;0.620224249;0.377622378;0.666300114;0.803591083;0.73863059;0.542682927;0.734036886;0.872421187;0.84002216;16
016_0004;0.419047619;0.645686912;0.773950425;0.687695773;0.433566434;0.738923086;0.805211168;0.791168622;0.585365854;0.712480047;0.830263094;0.816516736;16
016_0005;0.40952381;0.622839559;0.760792474;0.666520147;0.412587413;0.716772576;0.803935127;0.776748958;0.573170732;0.724074739;0.834040847;0.824579072;16
016_0006;0.352380952;0.565810902;0.735274702;0.616557562;0.363636364;0.673317784;0.805763371;0.746513595;0.542682927;0.734036886;0.892251759;0.838046928;16
016_0007;0.466666667;0.716466732;0.797053359;0.739870054;0.447552448;0.77168962;0.787642221;0.80365558;0.579268293;0.719046417;0.821549776;0.820391876;16
016_0008;0.457142857;0.692218379;0.790539867;0.721080892;0.440559441;0.754710237;0.778056915;0.790095064;0.573170732;0.720353133;0.838873174;0.823487808;16
017_0002;0.047619048;0.207451455;0.588317077;0.387106082;0.713286713;0.512257635;0.165360551;0.595081959;0.646341463;0.436815824;0.257996748;0.54664865;17
017_0003;0.047619048;0.204944105;0.579346159;0.366388878;0.72027972;0.504753059;0.163144841;0.5903857;0.652439024;0.431253341;0.258259378;0.54233476;17
017_0004;0.038095238;0.207451455;0.587698644;0.373630361;0.713286713;0.532508778;0.156167185;0.603145029;0.652439024;0.449468122;0.233169939;0.554117806;17
017_0005;0.047619048;0.204103552;0.577162652;0.358437602;0.713286713;0.538659318;0.149347425;0.613851509;0.652439024;0.45596039;0.227291299;0.565428628;17
017_0006;0.038095238;0.19986408;0.579987306;0.365473815;0.699300699;0.52733592;0.155755742;0.600760728;0.640243902;0.447190788;0.233923722;0.553536288;17
017_0007;0.047619048;0.195561417;0.573689222;0.349510706;0.685314685;0.442466244;0.218507097;0.515513997;0.62195122;0.378743244;0.303883222;0.476420063;17
017_0008;0.047619048;0.197290247;0.580033794;0.368432193;0.678321678;0.46491931;0.198502905;0.551831309;0.609756098;0.395216188;0.292900333;0.504598341;17
018_0002;0.476190476;0.409225291;0.580543927;0.40552733;0.881118881;0.512257635;0.205562356;0.583796669;0.914634146;0.39900785;0.200316037;0.566078479;18
018_0003;0.476190476;0.409720129;0.591055578;0.406296629;0.881118881;0.511547001;0.210113447;0.582657516;0.908536585;0.39900785;0.209854776;0.558544191;18
018_0004;0.466666667;0.40773782;0.592735847;0.407437119;0.874125874;0.495326582;0.217249154;0.56306363;0.914634146;0.388505107;0.219584133;0.535378704;18
018_0005;0.457142857;0.394144473;0.587589813;0.398234238;0.874125874;0.510123173;0.183672678;0.606784703;0.914634146;0.407428685;0.182083009;0.608680088;18
018_0006;0.438095238;0.385905524;0.588899998;0.397645051;0.874125874;0.524211025;0.158197754;0.644859508;0.914634146;0.426223385;0.151869401;0.664225592;18
018_0007;0.295238095;0.34121055;0.585867846;0.377622449;0.86013986;0.501145518;0.166019574;0.624991359;0.920731707;0.406500407;0.163898029;0.650521403;18
018_0008;0.247619048;0.336018742;0.589050659;0.381562368;0.86013986;0.507980991;0.165891623;0.633808149;0.926829268;0.412349245;0.148905732;0.670189475;18
019_0002;0.219047619;0.507878117;0.791470117;0.70188598;0.636363636;0.774651055;0.186913675;0.791086944;0.87195122;0.540102611;0.144183658;0.670933604;19
019_0003;0.228571429;0.518527119;0.792777119;0.707444107;0.629370629;0.794379085;0.176742077;0.809299516;0.859756098;0.567759049;0.135512774;0.691896378;19
019_0004;0.247619048;0.582546787;0.822213753;0.74242569;0.615384615;0.850159144;0.219072161;0.848032281;0.823170732;0.607668928;0.14290698;0.711543581;19
019_0005;0.257142857;0.586209527;0.820194028;0.74241272;0.629370629;0.855802261;0.208594263;0.853227496;0.829268293;0.599569333;0.1434256;0.704145098;19
019_0006;0.257142857;0.583647704;0.817178999;0.735669206;0.636363636;0.845619938;0.205864329;0.844927348;0.835365854;0.588913094;0.145387979;0.69590888;19
019_0007;0.219047619;0.555560769;0.817732629;0.74063684;0.636363636;0.697788364;0.220210399;0.736058124;0.890243902;0.503205434;0.160236818;0.633652541;19
019_0008;0.219047619;0.552876601;0.814200995;0.734134142;0.636363636;0.697788364;0.218728222;0.735049212;0.890243902;0.510874461;0.147066743;0.650340566;19
020_0002;0.085714286;0.545144932;0.824012453;0.741200016;0.65034965;0.683310215;0.60318797;0.709521477;0.62195122;0.556089891;0.340937562;0.640306867;20
020_0003;0.085714286;0.53810491;0.819527066;0.734520641;0.629370629;0.685238079;0.66411643;0.711475522;0.603658537;0.562184794;0.411650226;0.644915946;20
020_0004;0.085714286;0.512406483;0.793670048;0.689411493;0.608391608;0.634017381;0.663351198;0.660546845;0.579268293;0.524676937;0.643939141;0.600617521;20
020_0005;0.076190476;0.499974369;0.790958338;0.684274791;0.601398601;0.619426754;0.666239452;0.646331286;0.579268293;0.5149234;0.409313461;0.590058491;20
020_0006;0.076190476;0.512816462;0.80242547;0.70259689;0.608391608;0.631063943;0.656893607;0.658356603;0.579268293;0.522689328;0.599212457;0.599072495;20
020_0007;0.066666667;0.460096311;0.766524325;0.649536528;0.559440559;0.570484044;0.674078726;0.606132642;0.542682927;0.48303382;0.600430754;0.559049783;20
020_0008;0.066666667;0.47077332;0.776849033;0.671172431;0.566433566;0.581389397;0.67970485;0.613481218;0.548780488;0.493864598;0.674658121;0.568010034;20
021_0002;0;0.251600224;0.676063962;0.5586471;0.867132867;0.790759384;0.055533629;0.858632144;0.896341463;0.462373285;0.186320891;0.604772548;21
021_0003;0;0.256633234;0.680435897;0.567633014;0.874125874;0.791484524;0.043873397;0.863902704;0.890243902;0.464309719;0.197578794;0.599273986;21
021_0004;0.028571429;0.266485441;0.673414873;0.54674563;0.832167832;0.764240703;0.06293372;0.833966323;0.890243902;0.472258238;0.189348569;0.608952591;21
021_0005;0.019047619;0.27062516;0.679338288;0.554324243;0.832167832;0.784936433;0.069651445;0.845642637;0.884146341;0.48009163;0.189742843;0.612097211;21
021_0006;0.019047619;0.24795917;0.65154433;0.497994023;0.804195804;0.772677905;0.078920748;0.831210898;0.884146341;0.488871619;0.178670204;0.625019916;21
021_0007;0.028571429;0.286070855;0.68843067;0.564131928;0.853146853;0.776619672;0.058830913;0.84740485;0.890243902;0.465963936;0.19583662;0.601706046;21
021_0008;0.028571429;0.266485441;0.677760669;0.557174219;0.867132867;0.77440466;0.056261681;0.847949173;0.896341463;0.457361148;0.19359737;0.597354513;21
022_0002;0.523809524;0.638263967;0.688841887;0.60893724;0.48951049;0.723350662;0.734124903;0.744178742;0.743902439;0.618676793;0.179924434;0.723510575;22
022_0003;0.514285714;0.640634006;0.690666883;0.612120794;0.475524476;0.733506555;0.749023284;0.756433498;0.725609756;0.647615041;0.174344848;0.756194761;22
022_0004;0.504761905;0.629392492;0.688238068;0.60509916;0.468531469;0.728574704;0.752810327;0.754186638;0.725609756;0.645557473;0.176811535;0.753686083;22
022_0005;0.495238095;0.63179171;0.706611841;0.613803474;0.468531469;0.729615479;0.75955512;0.756477456;0.725609756;0.641631673;0.182106837;0.746676236;22
022_0006;0.485714286;0.622146263;0.700345332;0.605171094;0.461538462;0.725182922;0.754503191;0.752253732;0.713414634;0.651916809;0.187460654;0.757964249;22
022_0007;0.552380952;0.646358009;0.702939737;0.622313286;0.51048951;0.755970437;0.752461434;0.776788308;0.731707317;0.645145248;0.180612072;0.748758033;22
022_0008;0.523809524;0.612719714;0.697250303;0.599549028;0.468531469;0.731952356;0.779382415;0.762492326;0.695121951;0.662661135;0.204909238;0.761102479;22
023_0002;0.066666667;0;0.386655007;0;0;0;0.488864099;0;0;0;0.556402532;0;23
023_0003;0.60952381;0.713706237;0.656400559;0.616878007;0.398601399;0.684412445;0.732193924;0.674007084;0.359756098;0.574201257;0.805347509;0.630749944;23
023_0004;0.476190476;0.693480168;0.707619835;0.625467286;0.314685315;0.660638245;0.788278381;0.683176272;0.31097561;0.562184794;0.860374745;0.645947835;23
023_0005;0.476190476;0.691902613;0.710044357;0.625564141;0.314685315;0.659500684;0.796122924;0.685925298;0.31097561;0.559379112;0.861970735;0.643547101;23
023_0006;0.485714286;0.681729786;0.699540399;0.614207074;0.321678322;0.650912719;0.778352417;0.672508562;0.31097561;0.549458939;0.848853984;0.629744208;23
023_0007;0.361904762;0.614474904;0.715682901;0.591565576;0.251748252;0.614899185;0.814741503;0.684254761;0.262195122;0.533784332;0.890445387;0.652116188;23
023_0008;0.361904762;0.59815803;0.709358371;0.582992259;0.251748252;0.592118404;0.802737076;0.66655237;0.268292683;0.516686003;0.872168078;0.633460985;23
024_0002;0.371428571;0.512816462;0.72077409;0.593216429;0.328671329;0.570160539;0.818868457;0.706123348;0.548780488;0.568452401;0.768433733;0.66983399;24
024_0003;0.380952381;0.523379571;0.72515129;0.600003976;0.342657343;0.577561033;0.816660365;0.707917799;0.56097561;0.572367233;0.765516831;0.671261759;24
024_0004;0.380952381;0.501229368;0.705646499;0.574380402;0.335664336;0.563983162;0.809223034;0.695675598;0.554878049;0.563815693;0.767581682;0.660774627;24
024_0005;0.371428571;0.49619322;0.708755373;0.573742849;0.328671329;0.563983162;0.812198846;0.694954987;0.548780488;0.568452401;0.769148297;0.666343918;24
024_0006;0.380952381;0.49619322;0.708907502;0.572276788;0.342657343;0.563329473;0.811045795;0.694832009;0.567073171;0.551123329;0.768511606;0.648698395;24
024_0007;0.39047619;0.526993818;0.714719216;0.585700899;0.342657343;0.598970656;0.817258551;0.711895417;0.554878049;0.594262627;0.785380818;0.687903163;24
024_0008;0.361904762;0.504147368;0.708912253;0.574558983;0.314685315;0.585512022;0.822525633;0.711487957;0.524390244;0.612655278;0.795001308;0.709206883;24
025_0002;0.514285714;0.43433658;0.567416711;0.448871344;0.727272727;0.505112594;0.200799812;0.579001731;0.914634146;0.333348208;0.272530662;0.455126563;25
025_0003;0.523809524;0.437156898;0.582209173;0.456527293;0.734265734;0.497151278;0.213984418;0.569522667;0.920731707;0.323714322;0.276853671;0.444196362;25
025_0004;0.533333333;0.414641754;0.549953883;0.430333239;0.741258741;0.477883935;0.226332954;0.552756606;0.932926829;0.307239853;0.274804154;0.432621546;25
025_0005;0.533333333;0.412186985;0.552569398;0.430057353;0.755244755;0.468764105;0.22188365;0.546314869;0.93902439;0.296918526;0.289442162;0.413709762;25
025_0006;0.533333333;0.411694586;0.540870046;0.430037076;0.755244755;0.470676475;0.21987857;0.548347427;0.93902439;0.297722798;0.287377099;0.417786968;25
025_0007;0.457142857;0.36573993;0.542214145;0.39562537;0.671328671;0.436802884;0.263171572;0.505124252;0.902439024;0.305277111;0.298481601;0.414208111;25
025_0008;0.447619048;0.366282051;0.555001449;0.399281467;0.671328671;0.439237571;0.252321304;0.510247916;0.902439024;0.306063442;0.300516177;0.41150825;25
026_0002;0.257142857;0.318234754;0.648410343;0.447788474;0.167832168;0.303855888;0.724878491;0.474587216;0.243902439;0.254159851;0.748257885;0.396734087;26
026_0003;0.257142857;0.323650468;0.651227115;0.455495582;0.160839161;0.308746156;0.732504246;0.48938681;0.237804878;0.256883803;0.759024215;0.410811636;26
