006_0001;0.679908882;0.679908882;0.080555562;0.080555562;0.010441054;0.010441054;0.027920847;0.054929805;0.44283094;0.189405305;0.679908882;0.679908882;0.080555562;0.080555562;0.010441054;0.010441054;0.027920847;0.054929805;0.44283094;0.189405305;0.679908882;0.679908882;0.080555562;0.080555562;0.010441054;0.010441054;0.027920847;0.054929805;0.44283094;0.189405305;0.679908882;0.679908882;0.080555562;0.080555562;0.010441054;0.010441054;0.027920847;0.054929805;0.44283094;0.189405305;0.857142857;0.259005862;0.454510228;0.267196628;0.647058824;0.090721842;0.422926229;0.167408365;0.118644068;0.259581996;0.693134233;0.474552916;6;1
006_0010;0.523463913;0.523463913;0.126280164;0.126280164;0.008720837;0.008720837;0.053553133;0.08574453;0.412351717;0.115533692;0.523463913;0.523463913;0.126280164;0.126280164;0.008720837;0.008720837;0.053553133;0.08574453;0.412351717;0.115533692;0.523463913;0.523463913;0.126280164;0.126280164;0.008720837;0.008720837;0.053553133;0.08574453;0.412351717;0.115533692;0.523463913;0.523463913;0.126280164;0.126280164;0.008720837;0.008720837;0.053553133;0.08574453;0.412351717;0.115533692;0.673469388;0.400110773;0.459286737;0.34259198;0.647058824;0.143443828;0.461841829;0.214057288;0.118644068;0.307776806;0.753823102;0.616563231;6;10
007_0001;0.559281883;0.559281883;0.076908862;0.076908862;0.000835098;0.000835098;0.008570365;0.053092146;0.17598743;0.291571617;0.559281883;0.559281883;0.076908862;0.076908862;0.000835098;0.000835098;0.008570365;0.053092146;0.17598743;0.291571617;0.559281883;0.559281883;0.076908862;0.076908862;0.000835098;0.000835098;0.008570365;0.053092146;0.17598743;0.291571617;0.559281883;0.559281883;0.076908862;0.076908862;0.000835098;0.000835098;0.008570365;0.053092146;0.17598743;0.291571617;0.765306122;0.320978915;0.449564717;0.305828948;0.764705882;0.374055738;0.554508568;0.342984023;0.423728814;0.678923781;0.732813669;0.660792608;7;1
007_0010;0.610702917;0.610702917;0.062774258;0.062774258;0.001615854;0.001615854;0.006470558;0.041658589;0.221192941;0.338981102;0.610702917;0.610702917;0.062774258;0.062774258;0.001615854;0.001615854;0.006470558;0.041658589;0.221192941;0.338981102;0.610702917;0.610702917;0.062774258;0.062774258;0.001615854;0.001615854;0.006470558;0.041658589;0.221192941;0.338981102;0.610702917;0.610702917;0.062774258;0.062774258;0.001615854;0.001615854;0.006470558;0.041658589;0.221192941;0.338981102;0.816326531;0.269274178;0.467553603;0.261639341;0.764705882;0.345458483;0.540486778;0.325960212;0.440677966;0.624218261;0.654593721;0.609231976;7;10
008_0001;0.517838401;0.517838401;0.132065184;0.132065184;0.000713462;0.000713462;0.022873315;0.061735172;0.200044414;0.183185158;0.517838401;0.517838401;0.132065184;0.132065184;0.000713462;0.000713462;0.022873315;0.061735172;0.200044414;0.183185158;0.517838401;0.517838401;0.132065184;0.132065184;0.000713462;0.000713462;0.022873315;0.061735172;0.200044414;0.183185158;0.517838401;0.517838401;0.132065184;0.132065184;0.000713462;0.000713462;0.022873315;0.061735172;0.200044414;0.183185158;0.632653061;0.481098485;0.408198222;0.427977207;0.764705882;0.405720413;0.590321648;0.397037012;0.237288136;0.372386728;0.660838598;0.39668861;8;1
008_0010;0.519727048;0.519729486;0.191632775;0.191639578;0.000870471;0.000870471;0.032320948;0.062967084;0.239865383;0.144422912;0.519727048;0.519729486;0.191632775;0.191639578;0.000870471;0.000870471;0.032320948;0.062967084;0.239865383;0.144422912;0.519727048;0.519729486;0.191632775;0.191639578;0.000870471;0.000870471;0.032320948;0.062967084;0.239865383;0.144422912;0.519727048;0.519729486;0.191632775;0.191639578;0.000870471;0.000870471;0.032320948;0.062967084;0.239865383;0.144422912;0.571428571;0.50559858;0.397393083;0.459776692;0.764705882;0.362887369;0.557756518;0.352483703;0.237288136;0.347985273;0.648935377;0.377548993;8;10
009_0001;0.328494953;0.328494953;0.043211622;0.043211622;0.003909815;0.003909815;0.015329462;0.051769007;0.209169485;0.298266403;0.328494953;0.328494953;0.043211622;0.043211622;0.003909815;0.003909815;0.015329462;0.051769007;0.209169485;0.298266403;0.328494953;0.328494953;0.043211622;0.043211622;0.003909815;0.003909815;0.015329462;0.051769007;0.209169485;0.298266403;0.328494953;0.328494953;0.043211622;0.043211622;0.003909815;0.003909815;0.015329462;0.051769007;0.209169485;0.298266403;0.602040816;0.284372322;0.494509674;0.291886416;0.705882353;0.279623498;0.512735159;0.269761083;0.220338983;0.352169615;0.646974239;0.35977429;9;1
009_0010;0.404372371;0.404372371;0.038223501;0.038223501;0.00477246;0.00477246;0.008615595;0.033522729;0.26593628;0.400025577;0.404372371;0.404372371;0.038223501;0.038223501;0.00477246;0.00477246;0.008615595;0.033522729;0.26593628;0.400025577;0.404372371;0.404372371;0.038223501;0.038223501;0.00477246;0.00477246;0.008615595;0.033522729;0.26593628;0.400025577;0.404372371;0.404372371;0.038223501;0.038223501;0.00477246;0.00477246;0.008615595;0.033522729;0.26593628;0.400025577;0.704081633;0.288322675;0.484741773;0.277560122;0.676470588;0.15713484;0.444031538;0.181090771;0.203389831;0.354931772;0.66668316;0.382506548;9;10
010_0001;0.525298061;0.525298061;0.156808507;0.156808507;0.000962946;0.000962946;0.020509763;0.050498399;0.221750891;0.173837662;0.525298061;0.525298061;0.156808507;0.156808507;0.000962946;0.000962946;0.020509763;0.050498399;0.221750891;0.173837662;0.525298061;0.525298061;0.156808507;0.156808507;0.000962946;0.000962946;0.020509763;0.050498399;0.221750891;0.173837662;0.525298061;0.525298061;0.156808507;0.156808507;0.000962946;0.000962946;0.020509763;0.050498399;0.221750891;0.173837662;0.683673469;0.461771336;0.403680188;0.391672733;0.558823529;0.405720413;0.050835244;0.399890013;0.186440678;0.477010548;0.82133544;0.691803998;10;1
010_0010;0.498402689;0.498402689;0.149248432;0.149248432;0.00114407;0.00114407;0.023469397;0.052652447;0.231915938;0.172857402;0.498402689;0.498402689;0.149248432;0.149248432;0.00114407;0.00114407;0.023469397;0.052652447;0.231915938;0.172857402;0.498402689;0.498402689;0.149248432;0.149248432;0.00114407;0.00114407;0.023469397;0.052652447;0.231915938;0.172857402;0.498402689;0.498402689;0.149248432;0.149248432;0.00114407;0.00114407;0.023469397;0.052652447;0.231915938;0.172857402;0.663265306;0.470976974;0.413015225;0.396165799;0.558823529;0.379516695;0.065113262;0.385529585;0.169491525;0.4375;0.80508249;0.667922401;10;10
011_0001;0.554573239;0.554573239;0.209404972;0.209404972;0.001633769;0.001633769;0.080816242;0.129266856;0.227830997;0.093884495;0.554573239;0.554573239;0.209404972;0.209404972;0.001633769;0.001633769;0.080816242;0.129266856;0.227830997;0.093884495;0.554573239;0.554573239;0.209404972;0.209404972;0.001633769;0.001633769;0.080816242;0.129266856;0.227830997;0.093884495;0.554573239;0.554573239;0.209404972;0.209404972;0.001633769;0.001633769;0.080816242;0.129266856;0.227830997;0.093884495;0.693877551;0.400110773;0.445326339;0.361747506;0.558823529;0.300890311;0.170115581;0.252613346;0.169491525;0.298106;0.647933266;0.353114402;11;1
011_0010;0.37560496;0.375602883;0.229905755;0.229897946;0.001029679;0.001029679;0.044890322;0.086149564;0.229568784;0.124185464;0.37560496;0.375602883;0.229905755;0.229897946;0.001029679;0.001029679;0.044890322;0.086149564;0.229568784;0.124185464;0.37560496;0.375602883;0.229905755;0.229897946;0.001029679;0.001029679;0.044890322;0.086149564;0.229568784;0.124185464;0.37560496;0.375602883;0.229905755;0.229897946;0.001029679;0.001029679;0.044890322;0.086149564;0.229568784;0.124185464;0.479591837;0.627481492;0.395813948;0.526439623;0.470588235;0.462592444;0.122732316;0.344083076;0.322033898;0.623435542;0.822878916;0.708877977;11;10
012_0001;0.615053737;0.615053737;0.166760583;0.166760583;0.008044511;0.008044511;0.050528501;0.088222023;0.431529414;0.126164802;0.615053737;0.615053737;0.166760583;0.166760583;0.008044511;0.008044511;0.050528501;0.088222023;0.431529414;0.126164802;0.615053737;0.615053737;0.166760583;0.166760583;0.008044511;0.008044511;0.050528501;0.088222023;0.431529414;0.126164802;0.615053737;0.615053737;0.166760583;0.166760583;0.008044511;0.008044511;0.050528501;0.088222023;0.431529414;0.126164802;0.744897959;0.371326462;0.437683822;0.332775447;0.617647059;0.111111111;0.253572857;0.115051111;0.118644068;0.195156187;0.607037489;0.269122195;12;1
012_0010;0.467657546;0.467657546;0.115793625;0.115793625;0.018947782;0.018947782;0.060754333;0.086015541;0.551952087;0.091064605;0.467657546;0.467657546;0.115793625;0.115793625;0.018947782;0.018947782;0.060754333;0.086015541;0.551952087;0.091064605;0.467657546;0.467657546;0.115793625;0.115793625;0.018947782;0.018947782;0.060754333;0.086015541;0.551952087;0.091064605;0.467657546;0.467657546;0.115793625;0.115793625;0.018947782;0.018947782;0.060754333;0.086015541;0.551952087;0.091064605;0.755102041;0.221078866;0.531627192;0.192052629;0.617647059;0.090721842;0.25097076;0.119275849;0.101694915;0.1875;0.611986671;0.287613625;12;10
013_0001;0.505687615;0.505707501;0.109908048;0.109945885;0.002601129;0.002601129;0.007765467;0.031717142;0.321504498;0.240787432;0.505687615;0.505707501;0.109908048;0.109945885;0.002601129;0.002601129;0.007765467;0.031717142;0.321504498;0.240787432;0.505687615;0.505707501;0.109908048;0.109945885;0.002601129;0.002601129;0.007765467;0.031717142;0.321504498;0.240787432;0.505687615;0.505707501;0.109908048;0.109945885;0.002601129;0.002601129;0.007765467;0.031717142;0.321504498;0.240787432;0.734693878;0.375812322;0.451001274;0.332660958;0.470588235;0.410760611;0.192474904;0.306359038;0.322033898;0.465614513;0.66959586;0.477335585;13;1
013_0010;0.550105408;0.550105408;0.103574023;0.103574023;0.003537983;0.003537983;0.012185427;0.037503025;0.337922364;0.235114121;0.550105408;0.550105408;0.103574023;0.103574023;0.003537983;0.003537983;0.012185427;0.037503025;0.337922364;0.235114121;0.550105408;0.550105408;0.103574023;0.103574023;0.003537983;0.003537983;0.012185427;0.037503025;0.337922364;0.235114121;0.550105408;0.550105408;0.103574023;0.103574023;0.003537983;0.003537983;0.012185427;0.037503025;0.337922364;0.235114121;0.765306122;0.29936453;0.496860715;0.260508063;0.529411765;0.327102254;0.17129491;0.25810075;0.254237288;0.416927002;0.693308374;0.462277008;13;10
014_0001;0.481098722;0.481098722;0.288345427;0.288345427;0.003916538;0.003916538;0.164100273;0.227048744;0.197185323;0.053056331;0.481098722;0.481098722;0.288345427;0.288345427;0.003916538;0.003916538;0.164100273;0.227048744;0.197185323;0.053056331;0.481098722;0.481098722;0.288345427;0.288345427;0.003916538;0.003916538;0.164100273;0.227048744;0.197185323;0.053056331;0.481098722;0.481098722;0.288345427;0.288345427;0.003916538;0.003916538;0.164100273;0.227048744;0.197185323;0.053056331;0.632653061;0.43073997;0.41848881;0.398693544;0.588235294;0.202860206;0.199181174;0.20441642;0.118644068;0.184877493;0.603103707;0.269040594;14;1
014_0010;0.337096289;0.337203312;0.146081468;0.14633726;0.002605444;0.002605444;0.042573685;0.079454486;0.273595706;0.14017375;0.337096289;0.337203312;0.146081468;0.14633726;0.002605444;0.002605444;0.042573685;0.079454486;0.273595706;0.14017375;0.337096289;0.337203312;0.146081468;0.14633726;0.002605444;0.002605444;0.042573685;0.079454486;0.273595706;0.14017375;0.337096289;0.337203312;0.146081468;0.14633726;0.002605444;0.002605444;0.042573685;0.079454486;0.273595706;0.14017375;0.571428571;0.473888725;0.437499146;0.409535046;0.558823529;0.35717225;0.099613791;0.32875878;0.186440678;0.40745015;0.749505738;0.549868765;14;10
015_0001;0.364921661;0.364921661;0.067471803;0.067471803;0.012255132;0.012255132;0.004909211;0.011281993;0.557356339;0.336003217;0.364921661;0.364921661;0.067471803;0.067471803;0.012255132;0.012255132;0.004909211;0.011281993;0.557356339;0.336003217;0.364921661;0.364921661;0.067471803;0.067471803;0.012255132;0.012255132;0.004909211;0.011281993;0.557356339;0.336003217;0.364921661;0.364921661;0.067471803;0.067471803;0.012255132;0.012255132;0.004909211;0.011281993;0.557356339;0.336003217;0.581632653;0.387261057;0.693006411;0.321894388;0.911764706;1;0.943050505;0.882857507;0.220338983;0.421585549;0.726359691;0.495951088;15;1
015_0010;0.414128851;0.414128851;0.061685425;0.061685425;0.010446688;0.010446688;0.004822385;0.013229488;0.539299694;0.354468004;0.414128851;0.414128851;0.061685425;0.061685425;0.010446688;0.010446688;0.004822385;0.013229488;0.539299694;0.354468004;0.414128851;0.414128851;0.061685425;0.061685425;0.010446688;0.010446688;0.004822385;0.013229488;0.539299694;0.354468004;0.414128851;0.414128851;0.061685425;0.061685425;0.010446688;0.010446688;0.004822385;0.013229488;0.539299694;0.354468004;0.642857143;0.343342981;0.535119933;0.285291825;0.882352941;0.841319755;0.832353364;0.736488133;0.203389831;0.413398642;0.734824102;0.508833768;15;10
016_0001;0.168712689;0.168712689;0.095654982;0.095654982;0.006102122;0.006102122;0.031592886;0.054694905;0.325983846;0.17306714;0.168712689;0.168712689;0.095654982;0.095654982;0.006102122;0.006102122;0.031592886;0.054694905;0.325983846;0.17306714;0.168712689;0.168712689;0.095654982;0.095654982;0.006102122;0.006102122;0.031592886;0.054694905;0.325983846;0.17306714;0.168712689;0.168712689;0.095654982;0.095654982;0.006102122;0.006102122;0.031592886;0.054694905;0.325983846;0.17306714;0.316326531;0.534948757;0.80013157;0.464046907;0.735294118;0.7200823;0.86354302;0.819415925;0.13559322;0.229639663;0.636150825;0.337983042;16;1
016_0010;0.34761483;0.34761483;0.121117873;0.121117873;0.004079264;0.004079264;0.020253292;0.044666396;0.325811119;0.196103029;0.34761483;0.34761483;0.121117873;0.121117873;0.004079264;0.004079264;0.020253292;0.044666396;0.325811119;0.196103029;0.34761483;0.34761483;0.121117873;0.121117873;0.004079264;0.004079264;0.020253292;0.044666396;0.325811119;0.196103029;0.34761483;0.34761483;0.121117873;0.121117873;0.004079264;0.004079264;0.020253292;0.044666396;0.325811119;0.196103029;0.551020408;0.43073997;0.510810682;0.367229469;0.676470588;0.458122847;0.701653363;0.627875925;0.101694915;0.195156187;0.643150763;0.375010233;16;10
017_0001;0.54837723;0.54837723;0.075570296;0.075570296;0.009530579;0.009530579;0.01689304;0.025998839;0.536195195;0.249083755;0.54837723;0.54837723;0.075570296;0.075570296;0.009530579;0.009530579;0.01689304;0.025998839;0.536195195;0.249083755;0.54837723;0.54837723;0.075570296;0.075570296;0.009530579;0.009530579;0.01689304;0.025998839;0.536195195;0.249083755;0.54837723;0.54837723;0.075570296;0.075570296;0.009530579;0.009530579;0.01689304;0.025998839;0.536195195;0.249083755;0.775510204;0.354767636;0.412032325;0.36858786;0.588235294;0.21276158;0.204718294;0.179020822;0.203389831;0.40625;0.718106846;0.473797544;17;1
017_0010;0.447463832;0.447424632;0.070968517;0.070931479;0.011591108;0.011591108;0.016013292;0.024723242;0.504807838;0.259570151;0.447463832;0.447424632;0.070968517;0.070931479;0.011591108;0.011591108;0.016013292;0.024723242;0.504807838;0.259570151;0.447463832;0.447424632;0.070968517;0.070931479;0.011591108;0.011591108;0.016013292;0.024723242;0.504807838;0.259570151;0.447463832;0.447424632;0.070968517;0.070931479;0.011591108;0.011591108;0.016013292;0.024723242;0.504807838;0.259570151;0.744897959;0.470976974;0.338691747;0.463511069;0.529411765;0.400616808;0.101859056;0.328652458;0.305084746;0.759702861;0.954661044;0.927648164;17;10
018_0001;0.640279697;0.640279697;0.083085845;0.083085845;0.010945529;0.010945529;0.005605286;0.010031726;0.584788033;0.293449718;0.640279697;0.640279697;0.083085845;0.083085845;0.010945529;0.010945529;0.005605286;0.010031726;0.584788033;0.293449718;0.640279697;0.640279697;0.083085845;0.083085845;0.010945529;0.010945529;0.005605286;0.010031726;0.584788033;0.293449718;0.640279697;0.640279697;0.083085845;0.083085845;0.010945529;0.010945529;0.005605286;0.010031726;0.584788033;0.293449718;0.775510204;0.292227653;0.467578064;0.284272412;0.647058824;0.111111111;0.396365751;0.136226008;0.254237288;0.522912517;0.771449828;0.574664364;18;1
018_0010;0.616693001;0.616693001;0.111913581;0.111913581;0.009512168;0.009512168;0.006321846;0.010248015;0.615287493;0.242332658;0.616693001;0.616693001;0.111913581;0.111913581;0.009512168;0.009512168;0.006321846;0.010248015;0.615287493;0.242332658;0.616693001;0.616693001;0.111913581;0.111913581;0.009512168;0.009512168;0.006321846;0.010248015;0.615287493;0.242332658;0.616693001;0.616693001;0.111913581;0.111913581;0.009512168;0.009512168;0.006321846;0.010248015;0.615287493;0.242332658;0.775510204;0.296088787;0.457093575;0.285906971;0.647058824;0.090721842;0.401770585;0.127324984;0.237288136;0.446339277;0.719471104;0.484472939;18;10
019_0001;0.517334255;0.517334255;0.090949951;0.090949951;0.006077253;0.006077253;0.006164993;0.015004765;0.46770997;0.275579867;0.517334255;0.517334255;0.090949951;0.090949951;0.006077253;0.006077253;0.006164993;0.015004765;0.46770997;0.275579867;0.517334255;0.517334255;0.090949951;0.090949951;0.006077253;0.006077253;0.006164993;0.015004765;0.46770997;0.275579867;0.517334255;0.517334255;0.090949951;0.090949951;0.006077253;0.006077253;0.006164993;0.015004765;0.46770997;0.275579867;0.693877551;0.405149469;0.406637235;0.384934327;0.852941176;0.580903227;0.642639432;0.475017451;0.440677966;0.832095435;0.892429656;0.87329675;19;1
019_0010;0.509899012;0.509899012;0.088450666;0.088450666;0.006355113;0.006355113;0.00426238;0.012364402;0.472956946;0.288245433;0.509899012;0.509899012;0.088450666;0.088450666;0.006355113;0.006355113;0.00426238;0.012364402;0.472956946;0.288245433;0.509899012;0.509899012;0.088450666;0.088450666;0.006355113;0.006355113;0.00426238;0.012364402;0.472956946;0.288245433;0.509899012;0.509899012;0.088450666;0.088450666;0.006355113;0.006355113;0.00426238;0.012364402;0.472956946;0.288245433;0.704081633;0.348619758;0.484196843;0.297578275;0.794117647;0.525090625;0.653410687;0.480086408;0.305084746;0.722138751;0.935258031;0.899191328;19;10
020_0001;0.553651173;0.553651173;0.079400646;0.079400646;0.005605979;0.005605979;0.008551842;0.023482612;0.402355244;0.286701353;0.553651173;0.553651173;0.079400646;0.079400646;0.005605979;0.005605979;0.008551842;0.023482612;0.402355244;0.286701353;0.553651173;0.553651173;0.079400646;0.079400646;0.005605979;0.005605979;0.008551842;0.023482612;0.402355244;0.286701353;0.553651173;0.553651173;0.079400646;0.079400646;0.005605979;0.005605979;0.008551842;0.023482612;0.402355244;0.286701353;0.755102041;0.338483986;0.43763982;0.326604333;0.705882353;0.339450051;0.571828681;0.355530783;0.355932203;0.791186806;0.940766077;0.913531267;20;1
020_0010;0.356664852;0.356664852;0.080864054;0.080864054;0.004320581;0.004320581;0.014874436;0.036304509;0.315540967;0.253031875;0.356664852;0.356664852;0.080864054;0.080864054;0.004320581;0.004320581;0.014874436;0.036304509;0.315540967;0.253031875;0.356664852;0.356664852;0.080864054;0.080864054;0.004320581;0.004320581;0.014874436;0.036304509;0.315540967;0.253031875;0.356664852;0.356664852;0.080864054;0.080864054;0.004320581;0.004320581;0.014874436;0.036304509;0.315540967;0.253031875;0.642857143;0.401375701;0.464988445;0.341893883;0.588235294;0.264497349;0.137971478;0.280045282;0.203389831;0.595392465;0.920567463;0.882942953;20;10
021_0001;0.637576316;0.637576316;0.089248729;0.089248729;0.002773065;0.002773065;0.006299871;0.032488624;0.302595969;0.278159433;0.637576316;0.637576316;0.089248729;0.089248729;0.002773065;0.002773065;0.006299871;0.032488624;0.302595969;0.278159433;0.637576316;0.637576316;0.089248729;0.089248729;0.002773065;0.002773065;0.006299871;0.032488624;0.302595969;0.278159433;0.637576316;0.637576316;0.089248729;0.089248729;0.002773065;0.002773065;0.006299871;0.032488624;0.302595969;0.278159433;0.765306122;0.371326462;0.407236605;0.374221102;0.588235294;0.25660012;0.487724597;0.277181957;0.491525424;0.825615301;0.776661883;0.790939138;21;1
021_0010;0.632158684;0.631989035;0.083890987;0.083629187;0.004335872;0.004335872;0.006474997;0.029937456;0.346434781;0.288022779;0.632158684;0.631989035;0.083890987;0.083629187;0.004335872;0.004335872;0.006474997;0.029937456;0.346434781;0.288022779;0.632158684;0.631989035;0.083890987;0.083629187;0.004335872;0.004335872;0.006474997;0.029937456;0.346434781;0.288022779;0.632158684;0.631989035;0.083890987;0.083629187;0.004335872;0.004335872;0.006474997;0.029937456;0.346434781;0.288022779;0.755102041;0.39330377;0.383269724;0.416601845;0.558823529;0.35717225;0.480849984;0.356418131;0.322033898;0.819083901;0.986778489;0.981747725;21;10
022_0001;0.355801698;0.355676128;0.242039235;0.241720316;0.002705638;0.002705638;0.105892348;0.161795648;0.190948026;0.078254326;0.355801698;0.355676128;0.242039235;0.241720316;0.002705638;0.002705638;0.105892348;0.161795648;0.190948026;0.078254326;0.355801698;0.355676128;0.242039235;0.241720316;0.002705638;0.002705638;0.105892348;0.161795648;0.190948026;0.078254326;0.355801698;0.355676128;0.242039235;0.241720316;0.002705638;0.002705638;0.105892348;0.161795648;0.190948026;0.078254326;0.551020408;0.560410684;0.380410672;0.489806241;0.823529412;0.521157307;0.620398931;0.445086542;0.152542373;0.197642354;0.586402256;0.235957117;22;1
