"006_0001	0.679908882	0.679908882	0.080555562	0.080555562	0.010441054	0.010441054	0.027920847	0.054929805	0.44283094	0.189405305	0.679908882	0.679908882	0.080555562	0.080555562	0.010441054	0.010441054	0.027920847	0.054929805	0.44283094	0.189405305	0.679908882	0.679908882	0.080555562	0.080555562	0.010441054	0.010441054	0.027920847	0.054929805	0.44283094	0.189405305	0.679908882	0.679908882	0.080555562	0.080555562	0.010441054	0.010441054	0.027920847	0.054929805	0.44283094	0.189405305	0.584745763	0.602446916	0.618309025	0.571771554	0.7125	0.510723783	0.287428534	0.536209948	0.866666667	0.323123317	0.281981213	0.436571025	6"
"006_0015	0.532089842	0.532089842	0.108895163	0.108895163	0.010131234	0.010131234	0.040688629	0.065235966	0.495726414	0.143962578	0.532089842	0.532089842	0.108895163	0.108895163	0.010131234	0.010131234	0.040688629	0.065235966	0.495726414	0.143962578	0.532089842	0.532089842	0.108895163	0.108895163	0.010131234	0.010131234	0.040688629	0.065235966	0.495726414	0.143962578	0.532089842	0.532089842	0.108895163	0.108895163	0.010131234	0.010131234	0.040688629	0.065235966	0.495726414	0.143962578	0.466101695	0.537438683	0.554740063	0.543549451	0.55	0.497033182	0.74300782	0.476382341	0.715151515	0.488668933	0.32290976	0.499470811	6"
"007_0001	0.559281883	0.559281883	0.076908862	0.076908862	0.000835098	0.000835098	0.008570365	0.053092146	0.17598743	0.291571617	0.559281883	0.559281883	0.076908862	0.076908862	0.000835098	0.000835098	0.008570365	0.053092146	0.17598743	0.291571617	0.559281883	0.559281883	0.076908862	0.076908862	0.000835098	0.000835098	0.008570365	0.053092146	0.17598743	0.291571617	0.559281883	0.559281883	0.076908862	0.076908862	0.000835098	0.000835098	0.008570365	0.053092146	0.17598743	0.291571617	0.288135593	0.46183468	0.733681326	0.560740073	0.58125	0.659999591	0.746800262	0.640826356	0.842424242	0.39475345	0.287599763	0.463310419	7"
"007_0016	0.609375745	0.609375745	0.061117342	0.061117342	0.002783829	0.002783829	0.00561634	0.033916536	0.286421612	0.350344514	0.609375745	0.609375745	0.061117342	0.061117342	0.002783829	0.002783829	0.00561634	0.033916536	0.286421612	0.350344514	0.609375745	0.609375745	0.061117342	0.061117342	0.002783829	0.002783829	0.00561634	0.033916536	0.286421612	0.350344514	0.609375745	0.609375745	0.061117342	0.061117342	0.002783829	0.002783829	0.00561634	0.033916536	0.286421612	0.350344514	0.381355932	0.504840904	0.726956409	0.592313058	0.64375	0.594591192	0.623908038	0.587319274	0.866666667	0.350102751	0.325041889	0.379292827	7"
"008_0001	0.517838401	0.517838401	0.132065184	0.132065184	0.000713462	0.000713462	0.022873315	0.061735172	0.200044414	0.183185158	0.517838401	0.517838401	0.132065184	0.132065184	0.000713462	0.000713462	0.022873315	0.061735172	0.200044414	0.183185158	0.517838401	0.517838401	0.132065184	0.132065184	0.000713462	0.000713462	0.022873315	0.061735172	0.200044414	0.183185158	0.517838401	0.517838401	0.132065184	0.132065184	0.000713462	0.000713462	0.022873315	0.061735172	0.200044414	0.183185158	0.474576271	0.529534082	0.656924716	0.527460085	0.5375	0.781935537	0.609012056	0.717892836	0.727272727	0.700285338	0.180948447	0.730478667	8"
"008_0026	0.41926781	0.419459971	0.121811739	0.122165216	0.001136008	0.001136008	0.018841641	0.054952615	0.222452277	0.198969224	0.41926781	0.419459971	0.121811739	0.122165216	0.001136008	0.001136008	0.018841641	0.054952615	0.222452277	0.198969224	0.41926781	0.419459971	0.121811739	0.122165216	0.001136008	0.001136008	0.018841641	0.054952615	0.222452277	0.198969224	0.41926781	0.419459971	0.121811739	0.122165216	0.001136008	0.001136008	0.018841641	0.054952615	0.222452277	0.198969224	0.372881356	0.47943005	0.662300553	0.487874102	0.4375	0.708548098	0.818572729	0.676317187	0.654545455	0.671668921	0.360813168	0.649443416	8"
"009_0001	0.328494953	0.328494953	0.043211622	0.043211622	0.003909815	0.003909815	0.015329462	0.051769007	0.209169485	0.298266403	0.328494953	0.328494953	0.043211622	0.043211622	0.003909815	0.003909815	0.015329462	0.051769007	0.209169485	0.298266403	0.328494953	0.328494953	0.043211622	0.043211622	0.003909815	0.003909815	0.015329462	0.051769007	0.209169485	0.298266403	0.328494953	0.328494953	0.043211622	0.043211622	0.003909815	0.003909815	0.015329462	0.051769007	0.209169485	0.298266403	0.313559322	0.256450708	0.640251574	0.377988853	0.375	0.394792115	0.810373894	0.497778883	0.563636364	0.388051655	0.724318756	0.46818243	9"
"009_0053	0.39889885	0.39889885	0.008908554	0.008908554	0.027496756	0.027496756	0.008525497	0.014751961	0.556252664	0.482709491	0.39889885	0.39889885	0.008908554	0.008908554	0.027496756	0.027496756	0.008525497	0.014751961	0.556252664	0.482709491	0.39889885	0.39889885	0.008908554	0.008908554	0.027496756	0.027496756	0.008525497	0.014751961	0.556252664	0.482709491	0.39889885	0.39889885	0.008908554	0.008908554	0.027496756	0.027496756	0.008525497	0.014751961	0.556252664	0.482709491	0.423728814	0.141011395	0.524201754	0.148006539	0.475	0.181042801	0.644221803	0.207469049	0.56969697	0.161316309	0.60593531	0.216543965	9"
"010_0001	0.525298061	0.525298061	0.156808507	0.156808507	0.000962946	0.000962946	0.020509763	0.050498399	0.221750891	0.173837662	0.525298061	0.525298061	0.156808507	0.156808507	0.000962946	0.000962946	0.020509763	0.050498399	0.221750891	0.173837662	0.525298061	0.525298061	0.156808507	0.156808507	0.000962946	0.000962946	0.020509763	0.050498399	0.221750891	0.173837662	0.525298061	0.525298061	0.156808507	0.156808507	0.000962946	0.000962946	0.020509763	0.050498399	0.221750891	0.173837662	0.305084746	0.513071586	0.772089743	0.596951352	0.6875	0.81245603	0.25667391	0.753841247	0.515151515	0.847143415	0.331587829	0.823631861	10"
"010_0024	0.513745074	0.513745074	0.178951608	0.178951608	0.002107719	0.002107719	0.041840571	0.065604702	0.277325825	0.136311046	0.513745074	0.513745074	0.178951608	0.178951608	0.002107719	0.002107719	0.041840571	0.065604702	0.277325825	0.136311046	0.513745074	0.513745074	0.178951608	0.178951608	0.002107719	0.002107719	0.041840571	0.065604702	0.277325825	0.136311046	0.513745074	0.513745074	0.178951608	0.178951608	0.002107719	0.002107719	0.041840571	0.065604702	0.277325825	0.136311046	0.423728814	0.580768098	0.841278812	0.724892444	0.6125	0.710527172	0.811145638	0.669345359	0.490909091	0.758577242	0.81242463	0.750313297	10"
"011_0001	0.554573239	0.554573239	0.209404972	0.209404972	0.001633769	0.001633769	0.080816242	0.129266856	0.227830997	0.093884495	0.554573239	0.554573239	0.209404972	0.209404972	0.001633769	0.001633769	0.080816242	0.129266856	0.227830997	0.093884495	0.554573239	0.554573239	0.209404972	0.209404972	0.001633769	0.001633769	0.080816242	0.129266856	0.227830997	0.093884495	0.554573239	0.554573239	0.209404972	0.209404972	0.001633769	0.001633769	0.080816242	0.129266856	0.227830997	0.093884495	0.533898305	0.569348564	0.749850502	0.631740547	0.63125	0.701332152	0.717599877	0.661428883	0.503030303	0.727218703	0.735364371	0.725407676	11"
"011_0020	0.361743186	0.361682561	0.226009123	0.225906942	0.002146269	0.002146269	0.065963343	0.101195113	0.280639131	0.107631797	0.361743186	0.361682561	0.226009123	0.225906942	0.002146269	0.002146269	0.065963343	0.101195113	0.280639131	0.107631797	0.361743186	0.361682561	0.226009123	0.225906942	0.002146269	0.002146269	0.065963343	0.101195113	0.280639131	0.107631797	0.361743186	0.361682561	0.226009123	0.225906942	0.002146269	0.002146269	0.065963343	0.101195113	0.280639131	0.107631797	0.36440678	0.598881456	0.818809021	0.717137131	0.4625	0.758960476	0.892812237	0.755561612	0.327272727	0.762446449	0.920798156	0.81919616	11"
"012_0001	0.615053737	0.615053737	0.166760583	0.166760583	0.008044511	0.008044511	0.050528501	0.088222023	0.431529414	0.126164802	0.615053737	0.615053737	0.166760583	0.166760583	0.008044511	0.008044511	0.050528501	0.088222023	0.431529414	0.126164802	0.615053737	0.615053737	0.166760583	0.166760583	0.008044511	0.008044511	0.050528501	0.088222023	0.431529414	0.126164802	0.615053737	0.615053737	0.166760583	0.166760583	0.008044511	0.008044511	0.050528501	0.088222023	0.431529414	0.126164802	0.661016949	0.551675885	0.107416746	0.545213907	0.68125	0.635588403	0.212854973	0.614924601	0.618181818	0.614611008	0.220817152	0.625775064	12"
"012_0053	0.505367648	0.5069468	0.089094117	0.091701429	0.034210214	0.034210214	0.05052235	0.074282181	0.665881319	0.096099033	0.505367648	0.5069468	0.089094117	0.091701429	0.034210214	0.034210214	0.05052235	0.074282181	0.665881319	0.096099033	0.505367648	0.5069468	0.089094117	0.091701429	0.034210214	0.034210214	0.05052235	0.074282181	0.665881319	0.096099033	0.505367648	0.5069468	0.089094117	0.091701429	0.034210214	0.034210214	0.05052235	0.074282181	0.665881319	0.096099033	0.559322034	0.221262337	0.552859475	0.232126177	0.5875	0.208501759	0.698437726	0.247228725	0.509090909	0.182942522	0.681253245	0.2333385	12"
"013_0001	0.505687615	0.505707501	0.109908048	0.109945885	0.002601129	0.002601129	0.007765467	0.031717142	0.321504498	0.240787432	0.505687615	0.505707501	0.109908048	0.109945885	0.002601129	0.002601129	0.007765467	0.031717142	0.321504498	0.240787432	0.505687615	0.505707501	0.109908048	0.109945885	0.002601129	0.002601129	0.007765467	0.031717142	0.321504498	0.240787432	0.505687615	0.505707501	0.109908048	0.109945885	0.002601129	0.002601129	0.007765467	0.031717142	0.321504498	0.240787432	0.440677966	0.575545776	0.755094474	0.629174574	0.6625	0.666828468	0.402215565	0.627086263	0.533333333	0.693904354	0.411632683	0.685329497	13"
"013_0032	0.582441378	0.581861816	0.060105229	0.05921123	0.005972331	0.005972331	0.007944377	0.028135226	0.373484397	0.336807326	0.582441378	0.581861816	0.060105229	0.05921123	0.005972331	0.005972331	0.007944377	0.028135226	0.373484397	0.336807326	0.582441378	0.581861816	0.060105229	0.05921123	0.005972331	0.005972331	0.007944377	0.028135226	0.373484397	0.336807326	0.582441378	0.581861816	0.060105229	0.05921123	0.005972331	0.005972331	0.007944377	0.028135226	0.373484397	0.336807326	0.389830508	0.601853956	0.784071846	0.645842817	0.75	0.447634442	0.409954032	0.458551841	0.618181818	0.465417043	0.378204175	0.507231966	13"
"014_0001	0.481098722	0.481098722	0.288345427	0.288345427	0.003916538	0.003916538	0.164100273	0.227048744	0.197185323	0.053056331	0.481098722	0.481098722	0.288345427	0.288345427	0.003916538	0.003916538	0.164100273	0.227048744	0.197185323	0.053056331	0.481098722	0.481098722	0.288345427	0.288345427	0.003916538	0.003916538	0.164100273	0.227048744	0.197185323	0.053056331	0.481098722	0.481098722	0.288345427	0.288345427	0.003916538	0.003916538	0.164100273	0.227048744	0.197185323	0.053056331	0.449152542	0.443654755	0.648191112	0.475342788	0.5	0.582035827	0.777547746	0.585468064	0.375757576	0.594944226	0.800143323	0.638585164	14"
"014_0030	0.364532691	0.363554261	0.148206318	0.14665645	0.001921404	0.001921404	0.027080884	0.062945688	0.279009448	0.167399953	0.364532691	0.363554261	0.148206318	0.14665645	0.001921404	0.001921404	0.027080884	0.062945688	0.279009448	0.167399953	0.364532691	0.363554261	0.148206318	0.14665645	0.001921404	0.001921404	0.027080884	0.062945688	0.279009448	0.167399953	0.364532691	0.363554261	0.148206318	0.14665645	0.001921404	0.001921404	0.027080884	0.062945688	0.279009448	0.167399953	0.322033898	0.526876549	0.707844392	0.565994477	0.5375	0.769145726	0.308826306	0.723458879	0.333333333	0.706859167	0.734729037	0.708476053	14"
"015_0001	0.364921661	0.364921661	0.067471803	0.067471803	0.012255132	0.012255132	0.004909211	0.011281993	0.557356339	0.336003217	0.364921661	0.364921661	0.067471803	0.067471803	0.012255132	0.012255132	0.004909211	0.011281993	0.557356339	0.336003217	0.364921661	0.364921661	0.067471803	0.067471803	0.012255132	0.012255132	0.004909211	0.011281993	0.557356339	0.336003217	0.364921661	0.364921661	0.067471803	0.067471803	0.012255132	0.012255132	0.004909211	0.011281993	0.557356339	0.336003217	0.296610169	0.476898335	0.757106291	0.584328908	0.275	0.568337064	0.858338337	0.587581288	0.775757576	0.507860484	0.358601615	0.474949732	15"
"015_0023	0.303174116	0.303174116	0.02718625	0.02718625	0.015542906	0.015542906	0.008394324	0.020354077	0.441195187	0.448334688	0.303174116	0.303174116	0.02718625	0.02718625	0.015542906	0.015542906	0.008394324	0.020354077	0.441195187	0.448334688	0.303174116	0.303174116	0.02718625	0.02718625	0.015542906	0.015542906	0.008394324	0.020354077	0.441195187	0.448334688	0.303174116	0.303174116	0.02718625	0.02718625	0.015542906	0.015542906	0.008394324	0.020354077	0.441195187	0.448334688	0.254237288	0.380566318	0.67964776	0.417486967	0.23125	0.356796063	0.760203609	0.375991917	0.781818182	0.18159523	0.630607834	0.196681038	15"
"016_0001	0.168712689	0.168712689	0.095654982	0.095654982	0.006102122	0.006102122	0.031592886	0.054694905	0.325983846	0.17306714	0.168712689	0.168712689	0.095654982	0.095654982	0.006102122	0.006102122	0.031592886	0.054694905	0.325983846	0.17306714	0.168712689	0.168712689	0.095654982	0.095654982	0.006102122	0.006102122	0.031592886	0.054694905	0.325983846	0.17306714	0.168712689	0.168712689	0.095654982	0.095654982	0.006102122	0.006102122	0.031592886	0.054694905	0.325983846	0.17306714	0.237288136	0.337459797	0.687237533	0.433653995	0.2	0.581446092	0.891670402	0.640760585	0.375757576	0.581046333	0.82525701	0.593338944	16"
"016_0039	0.207984174	0.207984174	0.093797372	0.093797372	0.005630728	0.005630728	0.04707022	0.08084195	0.247174709	0.113887653	0.207984174	0.207984174	0.093797372	0.093797372	0.005630728	0.005630728	0.04707022	0.08084195	0.247174709	0.113887653	0.207984174	0.207984174	0.093797372	0.093797372	0.005630728	0.005630728	0.04707022	0.08084195	0.247174709	0.113887653	0.207984174	0.207984174	0.093797372	0.093797372	0.005630728	0.005630728	0.04707022	0.08084195	0.247174709	0.113887653	0.254237288	0.313146297	0.656081937	0.397961604	0.175	0.484049819	0.81336669	0.509284364	0.509090909	0.701018385	0.278199344	0.687236742	16"
"017_0001	0.54837723	0.54837723	0.075570296	0.075570296	0.009530579	0.009530579	0.01689304	0.025998839	0.536195195	0.249083755	0.54837723	0.54837723	0.075570296	0.075570296	0.009530579	0.009530579	0.01689304	0.025998839	0.536195195	0.249083755	0.54837723	0.54837723	0.075570296	0.075570296	0.009530579	0.009530579	0.01689304	0.025998839	0.536195195	0.249083755	0.54837723	0.54837723	0.075570296	0.075570296	0.009530579	0.009530579	0.01689304	0.025998839	0.536195195	0.249083755	0.440677966	0.369948264	0.670737302	0.402952833	0.68125	0.58907235	0.639357377	0.583180084	0.636363636	0.543051232	0.386501128	0.583824803	17"
"017_0062	0.540707345	0.540707638	0.106874053	0.10687498	0.00923984	0.00923984	0.023099857	0.035442468	0.530170785	0.197658772	0.540707345	0.540707638	0.106874053	0.10687498	0.00923984	0.00923984	0.023099857	0.035442468	0.530170785	0.197658772	0.540707345	0.540707638	0.106874053	0.10687498	0.00923984	0.00923984	0.023099857	0.035442468	0.530170785	0.197658772	0.540707345	0.540707638	0.106874053	0.10687498	0.00923984	0.00923984	0.023099857	0.035442468	0.530170785	0.197658772	0.474576271	0.438622554	0.754730523	0.585456741	0.65	0.540038152	0.684246242	0.558845298	0.557575758	0.527408234	0.707409565	0.569625427	17"
"018_0001	0.640279697	0.640279697	0.083085845	0.083085845	0.010945529	0.010945529	0.005605286	0.010031726	0.584788033	0.293449718	0.640279697	0.640279697	0.083085845	0.083085845	0.010945529	0.010945529	0.005605286	0.010031726	0.584788033	0.293449718	0.640279697	0.640279697	0.083085845	0.083085845	0.010945529	0.010945529	0.005605286	0.010031726	0.584788033	0.293449718	0.640279697	0.640279697	0.083085845	0.083085845	0.010945529	0.010945529	0.005605286	0.010031726	0.584788033	0.293449718	0.398305085	0.270468735	0.567231004	0.272597681	0.725	0.664209352	0.270113357	0.60916265	0.757575758	0.541230299	0.334840212	0.539763656	18"
"018_0043	0.637404788	0.637404788	0.040884867	0.040884867	0.015768197	0.015768197	0.004767257	0.008529304	0.612297333	0.442007759	0.637404788	0.637404788	0.040884867	0.040884867	0.015768197	0.015768197	0.004767257	0.008529304	0.612297333	0.442007759	0.637404788	0.637404788	0.040884867	0.040884867	0.015768197	0.015768197	0.004767257	0.008529304	0.612297333	0.442007759	0.637404788	0.637404788	0.040884867	0.040884867	0.015768197	0.015768197	0.004767257	0.008529304	0.612297333	0.442007759	0.466101695	0.333586563	0.663833291	0.402965164	0.71875	0.471823249	0.64036061	0.49980415	0.824242424	0.360296034	0.289931279	0.473959571	18"
"019_0001	0.517334255	0.517334255	0.090949951	0.090949951	0.006077253	0.006077253	0.006164993	0.015004765	0.46770997	0.275579867	0.517334255	0.517334255	0.090949951	0.090949951	0.006077253	0.006077253	0.006164993	0.015004765	0.46770997	0.275579867	0.517334255	0.517334255	0.090949951	0.090949951	0.006077253	0.006077253	0.006164993	0.015004765	0.46770997	0.275579867	0.517334255	0.517334255	0.090949951	0.090949951	0.006077253	0.006077253	0.006164993	0.015004765	0.46770997	0.275579867	0.177966102	0.55263504	0.838606772	0.714097765	0.49375	0.683634953	0.767123787	0.666605508	0.787878788	0.660953902	0.166809241	0.703160626	19"
"019_0030	0.677399376	0.677399376	0.113682229	0.113682229	0.004513246	0.004513246	0.00660818	0.020324576	0.40948492	0.239202533	0.677399376	0.677399376	0.113682229	0.113682229	0.004513246	0.004513246	0.00660818	0.020324576	0.40948492	0.239202533	0.677399376	0.677399376	0.113682229	0.113682229	0.004513246	0.004513246	0.00660818	0.020324576	0.40948492	0.239202533	0.677399376	0.677399376	0.113682229	0.113682229	0.004513246	0.004513246	0.00660818	0.020324576	0.40948492	0.239202533	0.389830508	0.590790467	0.831049605	0.719829484	0.7125	0.69404929	0.743113604	0.630978703	0.763636364	0.401754335	0.673683396	0.399209762	19"
"020_0001	0.553651173	0.553651173	0.079400646	0.079400646	0.005605979	0.005605979	0.008551842	0.023482612	0.402355244	0.286701353	0.553651173	0.553651173	0.079400646	0.079400646	0.005605979	0.005605979	0.008551842	0.023482612	0.402355244	0.286701353	0.553651173	0.553651173	0.079400646	0.079400646	0.005605979	0.005605979	0.008551842	0.023482612	0.402355244	0.286701353	0.553651173	0.553651173	0.079400646	0.079400646	0.005605979	0.005605979	0.008551842	0.023482612	0.402355244	0.286701353	0.161016949	0.596494131	0.886368512	0.799840729	0.58125	0.626528831	0.703845066	0.618455221	0.806060606	0.587320331	0.195834673	0.653494989	20"
"020_0021	0.341222328	0.341222328	0.136963854	0.136963854	0.005284024	0.005284024	0.025551142	0.046321178	0.357375454	0.175058048	0.341222328	0.341222328	0.136963854	0.136963854	0.005284024	0.005284024	0.025551142	0.046321178	0.357375454	0.175058048	0.341222328	0.341222328	0.136963854	0.136963854	0.005284024	0.005284024	0.025551142	0.046321178	0.357375454	0.175058048	0.341222328	0.341222328	0.136963854	0.136963854	0.005284024	0.005284024	0.025551142	0.046321178	0.357375454	0.175058048	0.254237288	0.433934192	0.755444876	0.574515414	0.4625	0.679532293	0.888679214	0.656359608	0.406060606	0.705645775	0.909271467	0.725414513	20"
"021_0001	0.637576316	0.637576316	0.089248729	0.089248729	0.002773065	0.002773065	0.006299871	0.032488624	0.302595969	0.278159433	0.637576316	0.637576316	0.089248729	0.089248729	0.002773065	0.002773065	0.006299871	0.032488624	0.302595969	0.278159433	0.637576316	0.637576316	0.089248729	0.089248729	0.002773065	0.002773065	0.006299871	0.032488624	0.302595969	0.278159433	0.637576316	0.637576316	0.089248729	0.089248729	0.002773065	0.002773065	0.006299871	0.032488624	0.302595969	0.278159433	0.211864407	0.369052235	0.669623318	0.462084841	0.73125	0.732701697	0.199350339	0.716283199	0.812121212	0.511691676	0.234495342	0.583325448	21"
"021_0021	0.603827957	0.603827753	0.09239233	0.092391735	0.004623803	0.004623803	0.004801451	0.020971875	0.411237277	0.278335212	0.603827957	0.603827753	0.09239233	0.092391735	0.004623803	0.004623803	0.004801451	0.020971875	0.411237277	0.278335212	0.603827957	0.603827753	0.09239233	0.092391735	0.004623803	0.004623803	0.004801451	0.020971875	0.411237277	0.278335212	0.603827957	0.603827753	0.09239233	0.092391735	0.004623803	0.004623803	0.004801451	0.020971875	0.411237277	0.278335212	0.177966102	0.298562751	0.725354941	0.533203491	0.70625	0.749828647	0.293884114	0.714741647	0.763636364	0.516131903	0.294655102	0.551064855	21"
"022_0001	0.355801698	0.355676128	0.242039235	0.241720316	0.002705638	0.002705638	0.105892348	0.161795648	0.190948026	0.078254326	0.355801698	0.355676128	0.242039235	0.241720316	0.002705638	0.002705638	0.105892348	0.161795648	0.190948026	0.078254326	0.355801698	0.355676128	0.242039235	0.241720316	0.002705638	0.002705638	0.105892348	0.161795648	0.190948026	0.078254326	0.355801698	0.355676128	0.242039235	0.241720316	0.002705638	0.002705638	0.105892348	0.161795648	0.190948026	0.078254326	0.372881356	0.390519842	0.626379937	0.397435781	0.28125	0.497370934	0.778678861	0.49702724	0.539393939	0.681238877	0.323130665	0.686164345	22"
